,label,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8
155,1,10274.76,6095.2,11102.26,7752.14,11649.6,892.14,3210.76,13923.52
156,1,10216.8,6119.92,11114.64,7716.94,11671.98,1032.94,3220.22,13921.96
157,1,10212.76,6281.42,11135.96,7812.48,11724.88,995.1,3265.14,13935.26
158,1,10177.6,6123.3,11123.04,7736.38,11715.1,1035.22,3227.88,13920.28
159,1,10175.34,6103.46,11140.34,7665.28,11753.56,884.7,3248.04,13906.28
160,1,10149.04,6301.7,11145.42,7754.74,11657.9,897.12,3080.28,13834.12
161,1,10094.64,6322.64,11163.02,7747.08,11692.72,823.44,3595.98,13798.2
162,1,9933.28,6345.62,10965.04,7790.06,11532.7,850.98,3417.46,13809.98
163,1,10057.28,6339.88,10979.3,7794.46,11531.84,777.84,3481.58,13832.16
164,1,10103.88,6511.06,11020.4,7755.0,11709.28,669.98,3452.88,13852.08
165,1,10138.26,6600.52,11151.82,7735.16,11776.96,783.98,3553.5,13875.88
166,1,10138.26,6600.52,11151.82,7735.16,11776.96,783.98,3553.5,13875.88
167,1,10223.16,6536.3,11040.48,7768.58,11655.28,845.66,3472.52,13887.72
168,1,10223.16,6536.3,11040.48,7768.58,11655.28,845.66,3472.52,13887.72
169,1,10191.22,6522.1,11072.84,7768.84,11659.32,757.16,3161.96,13865.84
170,1,10191.22,6522.1,11072.84,7768.84,11659.32,757.16,3161.96,13865.84
171,1,10185.58,6499.16,11064.08,7763.48,11654.04,737.28,2917.28,13863.6
172,1,10185.58,6499.16,11064.08,7763.48,11654.04,737.28,2917.28,13863.6
173,1,10129.54,6487.72,11076.36,7795.76,11636.2,695.72,2776.8,13867.2
174,1,10129.54,6487.72,11076.36,7795.76,11636.2,695.72,2776.8,13867.2
175,1,10078.84,7000.82,11185.86,7754.46,11795.48,789.52,3118.38,13883.12
176,1,10078.84,7000.82,11185.86,7754.46,11795.48,789.52,3118.38,13883.12
177,1,10192.62,6978.6,11304.86,7765.52,11835.86,1054.94,3496.14,13901.5
178,1,10192.62,6978.6,11304.86,7765.52,11835.86,1054.94,3496.14,13901.5
179,1,10196.76,6673.16,11293.76,7773.14,11793.92,1995.88,3541.42,13900.72
180,1,10196.76,6673.16,11293.76,7773.14,11793.92,1995.88,3541.42,13900.72
181,1,10258.38,6605.84,11255.28,7785.94,11796.1,1669.34,3347.18,13905.3
182,1,10258.38,6605.84,11255.28,7785.94,11796.1,1669.34,3347.18,13905.3
183,1,10224.86,6279.66,11200.84,7718.82,11736.66,1028.76,2877.76,13882.8
184,1,10224.86,6279.66,11200.84,7718.82,11736.66,1028.76,2877.76,13882.8
185,1,10264.7,6240.66,11263.06,7628.24,11755.4,1620.76,3163.64,13887.36
186,1,10264.7,6240.66,11263.06,7628.24,11755.4,1620.76,3163.64,13887.36
187,1,10259.14,6242.82,11184.98,7620.48,11695.06,1599.24,3088.96,13880.6
188,1,10259.14,6242.82,11184.98,7620.48,11695.06,1599.24,3088.96,13880.6
189,1,10307.08,6297.76,11168.38,7761.02,11715.48,1646.88,3139.2,13886.58
190,1,10307.08,6297.76,11168.38,7761.02,11715.48,1646.88,3139.2,13886.58
191,1,10287.22,6517.2,11209.18,7754.86,11735.24,1745.14,3186.72,13889.56
192,1,10287.22,6517.2,11209.18,7754.86,11735.24,1745.14,3186.72,13889.56
193,1,10252.84,6418.66,11188.24,7766.16,11768.08,1710.62,2950.36,13892.96
194,1,10252.84,6418.66,11188.24,7766.16,11768.08,1710.62,2950.36,13892.96
195,1,10332.72,6629.28,11249.86,7803.58,11794.76,1082.52,2920.82,13920.08
196,1,10332.72,6629.28,11249.86,7803.58,11794.76,1082.52,2920.82,13920.08
197,1,10378.94,6623.26,11258.24,7805.82,11806.06,1744.44,3297.16,13933.94
198,1,10378.94,6623.26,11258.24,7805.82,11806.06,1744.44,3297.16,13933.94
199,1,10333.48,6627.36,11295.26,7813.56,11794.34,1796.88,3135.74,13938.3
